experiment_id,dataset_name,family,config_name,selector_name,selector_reason,score_source_name,threshold_method,score_family,calibration_profile,candidate_threshold_rates,max_candidate_train_exceed_rate,sequence_length,test_size,anomaly_count,rocket_predicted_count,exp55_predicted_count,exp56_predicted_count,rocket_exp55_overlap,rocket_exp56_overlap,exp55_exp56_overlap,selected_indices,predicted_count,tp,fp,fn,auc_roc,auc_pr,f1,oracle_f1,train_exceed_rate,large_data_case,train_normal_count,large_data_budget_1pct,large_data_budget_2pct,base_score_source_name,source_disagreement,rocket_exp55_or_exp56_overlap_any,selected_source_experiment_id,selected_source_selector_name,used_exp84_candidate,exp84_only_promoted_count,exp84_overlap_base_count,review_candidate_count,exp84_only_candidate_count,exp84_fg_predicted_count,exp84_cap3_predicted_count,repair_added_count,tiny_train,repair_source,rerank_added_count,rerank_replaced_count,top_candidate,top_candidate_support,top_candidate_score,top_candidate_best_rank,top_candidate_score_gain,rank_order_validation,historical_selected_indices,historical_f1,historical_fp,historical_tp,historical_selector,rank_output_changed,hard_alert_indices,high_confidence_indices,standard_confidence_indices,high_confidence_count,standard_confidence_count,block_b_candidate_count,block_b_train_exceed_rate,high_tp,high_fp,standard_tp,standard_fp,uses_test_labels_for_tiering
experiment_133_block_b_confidence_tiers,FiftyWords_normal_23,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8816666666666667,1,-0.04166666666666663,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_24,FiftyWords,tiered_all_validated_exp93_hard_alerts,tiered_all_validated_exp93_hard_alerts,hard alerts unchanged; Block-B index agreement supplies confidence tier,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.9116666666666666,1,-0.011666666666666714,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_24,FiftyWords,high_confidence_block_b_supported,high_confidence_block_b_supported,subset only: Exp93 hard alert index is independently supported by Block B,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.9116666666666666,1,-0.011666666666666714,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_24,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.9116666666666666,1,-0.011666666666666714,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_25,FiftyWords,tiered_all_validated_exp93_hard_alerts,tiered_all_validated_exp93_hard_alerts,hard alerts unchanged; Block-B index agreement supplies confidence tier,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.8816666666666667,1,-0.05999999999999994,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,3,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_25,FiftyWords,high_confidence_block_b_supported,high_confidence_block_b_supported,subset only: Exp93 hard alert index is independently supported by Block B,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.8816666666666667,1,-0.05999999999999994,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,3,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_25,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.8816666666666667,1,-0.05999999999999994,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,3,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_26,FiftyWords,tiered_all_validated_exp93_hard_alerts,tiered_all_validated_exp93_hard_alerts,hard alerts unchanged; Block-B index agreement supplies confidence tier,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.8933333333333333,1,-0.030000000000000027,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,3,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_26,FiftyWords,high_confidence_block_b_supported,high_confidence_block_b_supported,subset only: Exp93 hard alert index is independently supported by Block B,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.8933333333333333,1,-0.030000000000000027,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,3,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_26,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.8933333333333333,1,-0.030000000000000027,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,3,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_27,FiftyWords,tiered_all_validated_exp93_hard_alerts,tiered_all_validated_exp93_hard_alerts,hard alerts unchanged; Block-B index agreement supplies confidence tier,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8933333333333333,2,-0.06666666666666665,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_27,FiftyWords,high_confidence_block_b_supported,high_confidence_block_b_supported,subset only: Exp93 hard alert index is independently supported by Block B,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8933333333333333,2,-0.06666666666666665,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_27,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,8,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8933333333333333,2,-0.06666666666666665,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_28,FiftyWords,tiered_all_validated_exp93_hard_alerts,tiered_all_validated_exp93_hard_alerts,hard alerts unchanged; Block-B index agreement supplies confidence tier,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8933333333333333,2,-0.06666666666666665,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_28,FiftyWords,high_confidence_block_b_supported,high_confidence_block_b_supported,subset only: Exp93 hard alert index is independently supported by Block B,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8933333333333333,2,-0.06666666666666665,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_28,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8933333333333333,2,-0.06666666666666665,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_29,FiftyWords,tiered_all_validated_exp93_hard_alerts,tiered_all_validated_exp93_hard_alerts,hard alerts unchanged; Block-B index agreement supplies confidence tier,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8933333333333333,1,-0.04833333333333334,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_29,FiftyWords,high_confidence_block_b_supported,high_confidence_block_b_supported,subset only: Exp93 hard alert index is independently supported by Block B,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8933333333333333,1,-0.04833333333333334,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_29,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8933333333333333,1,-0.04833333333333334,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_3,FiftyWords,tiered_all_validated_exp93_hard_alerts,tiered_all_validated_exp93_hard_alerts,hard alerts unchanged; Block-B index agreement supplies confidence tier,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,4,0,1,0,0,7,1,0,1,1,1.0,1.0,0.0,1.0,0.0,0,48,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,0,none,0,0,49,3,0.7050000000000001,2,-0.19999999999999996,stable_descending_score_order,7,0.0,1,0,nonpos_weak_alert_replace,0,7,7,,1,0,1,0.0,0,1,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_3,FiftyWords,high_confidence_block_b_supported,high_confidence_block_b_supported,subset only: Exp93 hard alert index is independently supported by Block B,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,4,0,1,0,0,7,1,0,1,1,1.0,1.0,0.0,1.0,0.0,0,48,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,0,none,0,0,49,3,0.7050000000000001,2,-0.19999999999999996,stable_descending_score_order,7,0.0,1,0,nonpos_weak_alert_replace,0,7,7,,1,0,1,0.0,0,1,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_3,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,4,0,1,0,0,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,48,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,0,none,0,0,49,3,0.7050000000000001,2,-0.19999999999999996,stable_descending_score_order,7,0.0,1,0,nonpos_weak_alert_replace,0,7,7,,1,0,1,0.0,0,1,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_30,FiftyWords,tiered_all_validated_exp93_hard_alerts,tiered_all_validated_exp93_hard_alerts,hard alerts unchanged; Block-B index agreement supplies confidence tier,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.875,2,-0.08499999999999996,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_30,FiftyWords,high_confidence_block_b_supported,high_confidence_block_b_supported,subset only: Exp93 hard alert index is independently supported by Block B,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.875,2,-0.08499999999999996,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_30,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,1,3,3,1,1,3,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.875,2,-0.08499999999999996,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,1,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_31,FiftyWords,tiered_all_validated_exp93_hard_alerts,tiered_all_validated_exp93_hard_alerts,hard alerts unchanged; Block-B index agreement supplies confidence tier,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.875,2,-0.08499999999999996,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_31,FiftyWords,high_confidence_block_b_supported,high_confidence_block_b_supported,subset only: Exp93 hard alert index is independently supported by Block B,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.875,2,-0.08499999999999996,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_31,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.875,2,-0.08499999999999996,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_32,FiftyWords,tiered_all_validated_exp93_hard_alerts,tiered_all_validated_exp93_hard_alerts,hard alerts unchanged; Block-B index agreement supplies confidence tier,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,3,3,3,3,3,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8933333333333333,2,-0.06666666666666665,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_32,FiftyWords,high_confidence_block_b_supported,high_confidence_block_b_supported,subset only: Exp93 hard alert index is independently supported by Block B,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,3,3,3,3,3,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8933333333333333,2,-0.06666666666666665,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_32,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,3,3,3,3,3,3,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,7,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8933333333333333,2,-0.06666666666666665,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_33,FiftyWords,tiered_all_validated_exp93_hard_alerts,tiered_all_validated_exp93_hard_alerts,hard alerts unchanged; Block-B index agreement supplies confidence tier,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,6,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8633333333333334,2,-0.09666666666666657,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_33,FiftyWords,high_confidence_block_b_supported,high_confidence_block_b_supported,subset only: Exp93 hard alert index is independently supported by Block B,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,6,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8633333333333334,2,-0.09666666666666657,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_33,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,6,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,0,3,0.8633333333333334,2,-0.09666666666666657,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_34,FiftyWords,tiered_all_validated_exp93_hard_alerts,tiered_all_validated_exp93_hard_alerts,hard alerts unchanged; Block-B index agreement supplies confidence tier,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,6,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.9116666666666666,1,-0.030000000000000027,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_34,FiftyWords,high_confidence_block_b_supported,high_confidence_block_b_supported,subset only: Exp93 hard alert index is independently supported by Block B,validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,49,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0,6,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.9116666666666666,1,-0.030000000000000027,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
experiment_133_block_b_confidence_tiers,FiftyWords_normal_34,FiftyWords,standard_confidence_block_b_unsupported,standard_confidence_block_b_unsupported,"subset only: Exp93 hard alert index is not supported by Block B; retained, not suppressed",validated_exp93_plus_block_b_agreement,confidence_tier,block_b_confidence_tier,relaxed_15pct,exp55_best:0.015;exp56_best:0.015;rocket_exp40:0.015,0.0,270,50,1,2,3,3,2,2,3,,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0,6,2,3,exp55_best,0,1,,,0,0,0,0,0,0,0,0,1,none,0,0,1,3,0.9116666666666666,1,-0.030000000000000027,stable_descending_score_order,49,1.0,0,1,nonpos_weak_alert_replace,0,49,49,,1,0,2,0.0,1,0,0,0,0
